UserId,ProductId,Rating,time,price,ProductName,nutritional _data,Recommended_Product,Price
213,3,3,11/27/2024 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
214,4,4,11/28/2024 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
215,5,2,11/29/2024 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
216,6,3,11/30/2024 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
217,1,5,12/1/2024 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
218,2,5,12/2/2024 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
219,3,4,12/3/2024 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
220,4,2,12/4/2024 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea_Milk,15
221,5,3,12/5/2024 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
222,6,5,12/6/2024 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
223,1,5,12/7/2024 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
224,2,4,12/8/2024 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
225,3,2,12/9/2024 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
226,4,5,12/10/2024 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
227,5,4,12/11/2024 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
228,6,1,12/12/2024 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
229,1,2,12/13/2024 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
230,2,3,12/14/2024 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
231,3,5,12/15/2024 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
232,4,4,12/16/2024 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
233,5,1,12/17/2024 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
234,6,2,12/18/2024 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
235,1,3,12/19/2024 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
236,2,5,12/20/2024 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
237,3,4,12/21/2024 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
238,4,1,12/22/2024 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
239,5,2,12/23/2024 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
240,6,3,12/24/2024 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
241,1,2,12/25/2024 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
242,2,1,12/26/2024 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
243,3,4,12/27/2024 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
244,4,5,12/28/2024 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
245,5,2,12/29/2024 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
246,6,1,12/30/2024 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
247,1,3,12/31/2024 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
248,2,2,1/1/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
249,3,1,1/2/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
250,4,4,1/3/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
251,5,5,1/4/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
252,6,2,1/5/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
253,1,3,1/6/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
254,2,2,1/7/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
255,3,1,1/8/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
256,4,4,1/9/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
257,5,5,1/10/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
258,6,2,1/11/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
259,1,3,1/12/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
260,2,1,1/13/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
261,3,4,1/14/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
262,4,5,1/15/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
263,5,3,1/16/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
264,6,2,1/17/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
265,1,1,1/18/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
266,2,2,1/19/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
267,3,3,1/20/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
268,4,5,1/21/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
269,5,4,1/22/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
270,6,2,1/23/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
271,1,1,1/24/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
272,2,3,1/25/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
273,3,5,1/26/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
274,4,4,1/27/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
275,5,5,1/28/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
276,6,4,1/29/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
277,1,1,1/30/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
278,2,2,1/31/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
279,3,3,2/1/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
280,4,5,2/2/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
281,5,2,2/3/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
282,6,1,2/4/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
283,1,3,2/5/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
284,2,4,2/6/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
285,3,5,2/7/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
286,4,4,2/8/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
287,5,1,2/9/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
288,6,2,2/10/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
289,1,3,2/11/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
290,2,2,2/12/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
291,3,5,2/13/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
292,4,4,2/14/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
293,5,1,2/15/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
294,6,2,2/16/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
295,1,3,2/17/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
296,2,5,2/18/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
297,3,4,2/19/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
298,4,1,2/20/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
299,5,2,2/21/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
300,6,3,2/22/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
301,1,3,2/23/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
302,2,2,2/24/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
303,3,1,2/25/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
304,4,4,2/26/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
305,5,5,2/27/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
306,6,2,2/28/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
307,1,1,3/1/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
308,2,3,3/2/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
309,3,5,3/3/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
310,4,4,3/4/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
311,5,1,3/5/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
312,6,2,3/6/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
313,1,3,3/7/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
314,2,5,3/8/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
315,3,4,3/9/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
316,4,2,3/10/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
317,5,1,3/11/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
318,6,3,3/12/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
319,1,2,3/13/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
320,2,5,3/14/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Tea,10
321,3,4,3/15/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao,15
322,4,2,3/16/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
323,5,3,3/17/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
324,6,1,3/18/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
325,1,5,3/19/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
326,2,4,3/20/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
327,3,4,3/21/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
328,4,5,3/22/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
329,5,2,3/23/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
330,6,1,3/24/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
331,1,3,3/25/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
332,2,2,3/26/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Tea_Milk,15
333,3,5,3/27/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
334,4,4,3/28/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
335,5,1,3/29/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
336,6,2,3/30/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
337,1,3,3/31/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
338,2,5,4/1/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
339,3,4,4/2/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
340,4,1,4/3/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
341,5,2,4/4/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
342,6,3,4/5/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
343,1,5,4/6/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
344,2,4,4/7/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
345,3,2,4/8/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
346,4,3,4/9/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
347,5,2,4/10/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
348,6,1,4/11/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium.",Nescafee,20
349,1,5,4/12/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium.",Nescaffee black,15
350,2,4,4/13/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium.",Cacao,15
351,3,1,4/14/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium.",Cacao_Milk,20
352,4,2,4/15/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium.",Tea,10
353,5,3,4/16/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium.",Tea_Milk,15
